user_id,sofifa_id,tag
2500,195313,Spanish Segunda Division
40277,195313,Solid Player
40277,195313,Power Header
40277,195313,France
40277,195313,UD Almeria
40277,195313,Spanish Segunda Division
66353,195313,Solid Player
66353,195313,Power Header
66353,195313,France
66353,195313,UD Almeria
66353,195313,Spanish Segunda Division
14670,198856,Leadership
14670,198856,Power Header
14670,198856,Injury Prone
14670,198856,Germany
14670,198856,FC St. Pauli
14670,198856,German 2. Bundesliga
113770,198856,Power Header
113770,198856,Leadership
113770,198856,Injury Prone
113770,198856,Germany
113770,198856,FC St. Pauli
113770,198856,German 2. Bundesliga
26841,198856,Power Header
26841,198856,Leadership
26841,198856,Injury Prone
26841,198856,Germany
26841,198856,FC St. Pauli
26841,198856,German 2. Bundesliga
40620,198856,Injury Prone
40620,198856,Leadership
40620,198856,Power Header
40620,198856,Germany
40620,198856,FC St. Pauli
40620,198856,German 2. Bundesliga
85242,198856,Injury Prone
85242,198856,Leadership
85242,198856,Power Header
85242,198856,Germany
85242,198856,FC St. Pauli
85242,198856,German 2. Bundesliga
127338,199491,Dives Into Tackles
127338,199491,Spain
127338,199491,Albacete BP
127338,199491,Spanish Segunda Division
16105,199491,Dives Into Tackles
16105,199491,Spain
16105,199491,Albacete BP
16105,199491,Spanish Segunda Division
120760,199491,Dives Into Tackles
120760,199491,Spain
120760,199491,Albacete BP
120760,199491,Spanish Segunda Division
95134,199491,Dives Into Tackles
95134,199491,Spain
95134,199491,Albacete BP
95134,199491,Spanish Segunda Division
2530,199491,Dives Into Tackles
2530,199491,Spain
2530,199491,Albacete BP
2530,199491,Spanish Segunda Division
99239,199550,Netherlands
99239,199550,Stoke City
99239,199550,English League Championship
21216,199550,Netherlands
21216,199550,Stoke City
21216,199550,English League Championship
68846,199550,Netherlands
68846,199550,Stoke City
68846,199550,English League Championship
104956,199550,Netherlands
104956,199550,Stoke City
104956,199550,English League Championship
87474,199550,Netherlands
87474,199550,Stoke City
87474,199550,English League Championship
11640,199769,Injury Prone
11640,199769,Austria
11640,199769,LASK Linz
11640,199769,Austrian Football Bundesliga
16524,199769,Injury Prone
16524,199769,Austria
16524,199769,LASK Linz
16524,199769,Austrian Football Bundesliga
30528,199769,Injury Prone
30528,199769,Austria
30528,199769,LASK Linz
30528,199769,Austrian Football Bundesliga
2109,199769,Injury Prone
2109,199769,Austria
2109,199769,LASK Linz
2109,199769,Austrian Football Bundesliga
110473,199769,Injury Prone
110473,199769,Austria
110473,199769,LASK Linz
110473,199769,Austrian Football Bundesliga
109878,200535,Long Shot Taker
109878,200535,Injury Prone
109878,200535,Playmaker
109878,200535,Australia
109878,200535,Suwon Samsung Bluewings
109878,200535,Korean K League Classic
121291,200535,Playmaker
121291,200535,Injury Prone
121291,200535,Long Shot Taker
121291,200535,Australia
121291,200535,Suwon Samsung Bluewings
121291,200535,Korean K League Classic
133061,200535,Playmaker
133061,200535,Long Shot Taker
133061,200535,Injury Prone
133061,200535,Australia
133061,200535,Suwon Samsung Bluewings
133061,200535,Korean K League Classic
81288,200535,Playmaker
81288,200535,Injury Prone
81288,200535,Long Shot Taker
81288,200535,Australia
81288,200535,Suwon Samsung Bluewings
81288,200535,Korean K League Classic
107560,200535,Long Shot Taker
107560,200535,Injury Prone
107560,200535,Playmaker
107560,200535,Australia
107560,200535,Suwon Samsung Bluewings
107560,200535,Korean K League Classic
27863,200671,Dives Into Tackles
27863,200671,Long Shot Taker
27863,200671,Mexico
27863,200671,Inter Miami
27863,200671,USA Major League Soccer
60536,200671,Long Shot Taker
60536,200671,Dives Into Tackles
60536,200671,Mexico
60536,200671,Inter Miami
60536,200671,USA Major League Soccer
42491,200671,Long Shot Taker
42491,200671,Dives Into Tackles
42491,200671,Mexico
42491,200671,Inter Miami
42491,200671,USA Major League Soccer
101776,200671,Long Shot Taker
101776,200671,Dives Into Tackles
101776,200671,Mexico
101776,200671,Inter Miami
101776,200671,USA Major League Soccer
105381,200671,Dives Into Tackles
105381,200671,Long Shot Taker
105381,200671,Mexico
105381,200671,Inter Miami
105381,200671,USA Major League Soccer
94935,200689,Speed Dribbler
94935,200689,Long Shot Taker
94935,200689,Long Throw-in
94935,200689,England
94935,200689,Millwall
94935,200689,English League Championship
76252,200689,Speed Dribbler
76252,200689,Long Throw-in
76252,200689,Long Shot Taker
76252,200689,England
76252,200689,Millwall
76252,200689,English League Championship
25641,200689,Long Throw-in
25641,200689,Long Shot Taker
25641,200689,Speed Dribbler
25641,200689,England
25641,200689,Millwall
25641,200689,English League Championship
137195,200689,Long Throw-in
137195,200689,Long Shot Taker
137195,200689,Speed Dribbler
137195,200689,England
137195,200689,Millwall
137195,200689,English League Championship
122196,200689,Long Shot Taker
122196,200689,Long Throw-in
122196,200689,Speed Dribbler
122196,200689,England
122196,200689,Millwall
122196,200689,English League Championship
101662,201888,Norway
101662,201888,Viking FK
101662,201888,Norwegian Eliteserien
92085,201888,Norway
92085,201888,Viking FK
92085,201888,Norwegian Eliteserien
74702,201888,Norway
74702,201888,Viking FK
74702,201888,Norwegian Eliteserien
51961,201888,Norway
51961,201888,Viking FK
51961,201888,Norwegian Eliteserien
63839,201888,Norway
63839,201888,Viking FK
63839,201888,Norwegian Eliteserien
75641,202113,Speed Dribbler
75641,202113,England
75641,202113,Sheffield Wednesday
75641,202113,English League Championship
135195,202113,Speed Dribbler
135195,202113,England
135195,202113,Sheffield Wednesday
135195,202113,English League Championship
55511,202113,Speed Dribbler
55511,202113,England
55511,202113,Sheffield Wednesday
55511,202113,English League Championship
16568,202113,Speed Dribbler
16568,202113,England
16568,202113,Sheffield Wednesday
16568,202113,English League Championship
125795,202113,Speed Dribbler
125795,202113,England
125795,202113,Sheffield Wednesday
125795,202113,English League Championship
23068,203265,Flair
23068,203265,Long Throw-in
23068,203265,England
23068,203265,Nottingham Forest
23068,203265,English League Championship
38203,203265,Flair
38203,203265,Long Throw-in
38203,203265,England
38203,203265,Nottingham Forest
38203,203265,English League Championship
38747,203265,Long Throw-in
38747,203265,Flair
38747,203265,England
38747,203265,Nottingham Forest
38747,203265,English League Championship
82872,203265,Flair
82872,203265,Long Throw-in
82872,203265,England
82872,203265,Nottingham Forest
82872,203265,English League Championship
117340,203265,Flair
117340,203265,Long Throw-in
117340,203265,England
117340,203265,Nottingham Forest
117340,203265,English League Championship
132505,203749,Solid Player
132505,203749,England
132505,203749,Luton Town
132505,203749,English League Championship
26946,203749,Solid Player
26946,203749,England
26946,203749,Luton Town
26946,203749,English League Championship
45511,203749,Solid Player
45511,203749,England
45511,203749,Luton Town
45511,203749,English League Championship
102592,203749,Solid Player
102592,203749,England
102592,203749,Luton Town
102592,203749,English League Championship
71524,203749,Solid Player
71524,203749,England
71524,203749,Luton Town
71524,203749,English League Championship
106916,204367,Comes For Crosses
106916,204367,Netherlands
106916,204367,Sparta Rotterdam
106916,204367,Holland Eredivisie
25193,204367,Comes For Crosses
25193,204367,Netherlands
25193,204367,Sparta Rotterdam
25193,204367,Holland Eredivisie
1519,204367,Comes For Crosses
1519,204367,Netherlands
1519,204367,Sparta Rotterdam
1519,204367,Holland Eredivisie
30888,204367,Comes For Crosses
30888,204367,Netherlands
30888,204367,Sparta Rotterdam
30888,204367,Holland Eredivisie
39605,204367,Comes For Crosses
39605,204367,Netherlands
39605,204367,Sparta Rotterdam
39605,204367,Holland Eredivisie
75056,204412,Northern Ireland
75056,204412,Middlesbrough
75056,204412,English League Championship
68109,204412,Northern Ireland
68109,204412,Middlesbrough
68109,204412,English League Championship
85204,204412,Northern Ireland
85204,204412,Middlesbrough
85204,204412,English League Championship
49258,204412,Northern Ireland
49258,204412,Middlesbrough
49258,204412,English League Championship
26901,204412,Northern Ireland
26901,204412,Middlesbrough
26901,204412,English League Championship
52928,204652,Speed Dribbler
52928,204652,Mexico
52928,204652,Club America
52928,204652,Mexican Liga MX
70164,204652,Speed Dribbler
70164,204652,Mexico
70164,204652,Club America
70164,204652,Mexican Liga MX
137831,204652,Speed Dribbler
137831,204652,Mexico
137831,204652,Club America
137831,204652,Mexican Liga MX
56836,204652,Speed Dribbler
56836,204652,Mexico
56836,204652,Club America
56836,204652,Mexican Liga MX
75377,204652,Speed Dribbler
75377,204652,Mexico
75377,204652,Club America
75377,204652,Mexican Liga MX
59212,204677,Spain
59212,204677,Orlando City SC
59212,204677,USA Major League Soccer
136570,204677,Spain
136570,204677,Orlando City SC
136570,204677,USA Major League Soccer
74767,204677,Spain
74767,204677,Orlando City SC
74767,204677,USA Major League Soccer
68055,204677,Spain
68055,204677,Orlando City SC
68055,204677,USA Major League Soccer
19747,204677,Spain
19747,204677,Orlando City SC
19747,204677,USA Major League Soccer
47219,204761,Injury Prone
47219,204761,England
47219,204761,Middlesbrough
47219,204761,English League Championship
29835,204761,Injury Prone
29835,204761,England
29835,204761,Middlesbrough
29835,204761,English League Championship
32806,204761,Injury Prone
32806,204761,England
32806,204761,Middlesbrough
32806,204761,English League Championship
62797,204761,Injury Prone
62797,204761,England
62797,204761,Middlesbrough
62797,204761,English League Championship
72045,204761,Injury Prone
72045,204761,England
72045,204761,Middlesbrough
72045,204761,English League Championship
93353,204847,England
93353,204847,Queens Park Rangers
93353,204847,English League Championship
18410,204847,England
18410,204847,Queens Park Rangers
18410,204847,English League Championship
55164,204847,England
55164,204847,Queens Park Rangers
55164,204847,English League Championship
102445,204847,England
102445,204847,Queens Park Rangers
102445,204847,English League Championship
116684,204847,England
116684,204847,Queens Park Rangers
116684,204847,English League Championship
8945,205529,Italy
8945,205529,Benevento
8945,205529,Italian Serie A
76832,205529,Italy
76832,205529,Benevento
76832,205529,Italian Serie A
45225,205529,Italy
45225,205529,Benevento
45225,205529,Italian Serie A
1257,205529,Italy
1257,205529,Benevento
1257,205529,Italian Serie A
33750,205529,Italy
33750,205529,Benevento
33750,205529,Italian Serie A
109494,206492,Senegal
109494,206492,Al Taawoun
109494,206492,Saudi Abdul L. Jameel League
97102,206492,Senegal
97102,206492,Al Taawoun
97102,206492,Saudi Abdul L. Jameel League
135796,206492,Senegal
135796,206492,Al Taawoun
135796,206492,Saudi Abdul L. Jameel League
61611,206492,Senegal
61611,206492,Al Taawoun
61611,206492,Saudi Abdul L. Jameel League
120763,206492,Senegal
120763,206492,Al Taawoun
120763,206492,Saudi Abdul L. Jameel League
70073,206601,Italy
70073,206601,AC Monza
70073,206601,Italian Serie B
44949,206601,Italy
44949,206601,AC Monza
44949,206601,Italian Serie B
103004,206601,Italy
103004,206601,AC Monza
103004,206601,Italian Serie B
94923,206601,Italy
94923,206601,AC Monza
94923,206601,Italian Serie B
21314,206601,Italy
21314,206601,AC Monza
21314,206601,Italian Serie B
107133,207516,Power Header
107133,207516,Technical Dribbler
107133,207516,Poland
107133,207516,Piast Gliwice
107133,207516,Polish T-Mobile Ekstraklasa
61488,207516,Technical Dribbler
61488,207516,Power Header
61488,207516,Poland
61488,207516,Piast Gliwice
61488,207516,Polish T-Mobile Ekstraklasa
50106,207516,Technical Dribbler
50106,207516,Power Header
50106,207516,Poland
50106,207516,Piast Gliwice
50106,207516,Polish T-Mobile Ekstraklasa
82277,207516,Technical Dribbler
82277,207516,Power Header
82277,207516,Poland
82277,207516,Piast Gliwice
82277,207516,Polish T-Mobile Ekstraklasa
130342,207516,Technical Dribbler
130342,207516,Power Header
130342,207516,Poland
130342,207516,Piast Gliwice
130342,207516,Polish T-Mobile Ekstraklasa
93101,208806,Wales
93101,208806,Stoke City
93101,208806,English League Championship
94338,208806,Wales
94338,208806,Stoke City
94338,208806,English League Championship
18594,208806,Wales
18594,208806,Stoke City
18594,208806,English League Championship
87393,208806,Wales
87393,208806,Stoke City
87393,208806,English League Championship
82257,208806,Wales
82257,208806,Stoke City
82257,208806,English League Championship
123009,208977,Speedster
123009,208977,Speed Dribbler
123009,208977,Flair
123009,208977,Saudi Arabia
123009,208977,Al Ittihad
123009,208977,Saudi Abdul L. Jameel League
47731,208977,Speedster
47731,208977,Flair
47731,208977,Speed Dribbler
47731,208977,Saudi Arabia
47731,208977,Al Ittihad
47731,208977,Saudi Abdul L. Jameel League
41073,208977,Speedster
41073,208977,Speed Dribbler
41073,208977,Flair
41073,208977,Saudi Arabia
41073,208977,Al Ittihad
41073,208977,Saudi Abdul L. Jameel League
6988,208977,Speedster
6988,208977,Speed Dribbler
6988,208977,Flair
6988,208977,Saudi Arabia
6988,208977,Al Ittihad
6988,208977,Saudi Abdul L. Jameel League
106892,208977,Speedster
106892,208977,Speed Dribbler
106892,208977,Flair
106892,208977,Saudi Arabia
106892,208977,Al Ittihad
106892,208977,Saudi Abdul L. Jameel League
27265,209372,Outside Foot Shot
27265,209372,Flair
27265,209372,Netherlands
27265,209372,PEC Zwolle
27265,209372,Holland Eredivisie
65586,209372,Flair
65586,209372,Outside Foot Shot
65586,209372,Netherlands
65586,209372,PEC Zwolle
65586,209372,Holland Eredivisie
28025,209372,Outside Foot Shot
28025,209372,Flair
28025,209372,Netherlands
28025,209372,PEC Zwolle
28025,209372,Holland Eredivisie
73046,209372,Outside Foot Shot
73046,209372,Flair
73046,209372,Netherlands
73046,209372,PEC Zwolle
73046,209372,Holland Eredivisie
55078,209372,Outside Foot Shot
55078,209372,Flair
55078,209372,Netherlands
55078,209372,PEC Zwolle
55078,209372,Holland Eredivisie
101483,210544,Flair
101483,210544,Technical Dribbler
101483,210544,Brazil
101483,210544,GwangJu FC
101483,210544,Korean K League Classic
87641,210544,Technical Dribbler
87641,210544,Flair
87641,210544,Brazil
87641,210544,GwangJu FC
87641,210544,Korean K League Classic
2550,210544,Technical Dribbler
2550,210544,Flair
2550,210544,Brazil
2550,210544,GwangJu FC
2550,210544,Korean K League Classic
19952,210544,Technical Dribbler
19952,210544,Flair
19952,210544,Brazil
19952,210544,GwangJu FC
19952,210544,Korean K League Classic
112919,210544,Technical Dribbler
112919,210544,Flair
112919,210544,Brazil
112919,210544,GwangJu FC
112919,210544,Korean K League Classic
55908,210653,Mexico
55908,210653,U.N.A.M.
55908,210653,Mexican Liga MX
98271,210653,Mexico
98271,210653,U.N.A.M.
98271,210653,Mexican Liga MX
31943,210653,Mexico
31943,210653,U.N.A.M.
31943,210653,Mexican Liga MX
131949,210653,Mexico
131949,210653,U.N.A.M.
131949,210653,Mexican Liga MX
39431,210653,Mexico
39431,210653,U.N.A.M.
39431,210653,Mexican Liga MX
59897,210833,Acrobat
59897,210833,Speed Dribbler
59897,210833,Outside Foot Shot
59897,210833,Technical Dribbler
59897,210833,Italy
59897,210833,Benevento
59897,210833,Italian Serie A
127578,210833,Acrobat
127578,210833,Speed Dribbler
127578,210833,Technical Dribbler
127578,210833,Outside Foot Shot
127578,210833,Italy
127578,210833,Benevento
127578,210833,Italian Serie A
85682,210833,Acrobat
85682,210833,Speed Dribbler
85682,210833,Outside Foot Shot
85682,210833,Technical Dribbler
85682,210833,Italy
85682,210833,Benevento
85682,210833,Italian Serie A
39453,210833,Acrobat
39453,210833,Technical Dribbler
39453,210833,Outside Foot Shot
39453,210833,Speed Dribbler
39453,210833,Italy
39453,210833,Benevento
39453,210833,Italian Serie A
35448,210833,Acrobat
35448,210833,Outside Foot Shot
35448,210833,Technical Dribbler
35448,210833,Speed Dribbler
35448,210833,Italy
35448,210833,Benevento
35448,210833,Italian Serie A
73623,211037,Spain
73623,211037,UD Almeria
73623,211037,Spanish Segunda Division
38629,211037,Spain
38629,211037,UD Almeria
38629,211037,Spanish Segunda Division
54531,211037,Spain
54531,211037,UD Almeria
54531,211037,Spanish Segunda Division
107284,211037,Spain
107284,211037,UD Almeria
107284,211037,Spanish Segunda Division
2905,211037,Spain
2905,211037,UD Almeria
2905,211037,Spanish Segunda Division
97407,211946,Saves with Feet
97407,211946,Team Player
97407,211946,Germany
97407,211946,FC Hansa Rostock
97407,211946,German 3. Bundesliga
134577,211946,Saves with Feet
134577,211946,Team Player
134577,211946,Germany
134577,211946,FC Hansa Rostock
134577,211946,German 3. Bundesliga
132376,211946,Team Player
132376,211946,Saves with Feet
132376,211946,Germany
132376,211946,FC Hansa Rostock
132376,211946,German 3. Bundesliga
46895,211946,Saves with Feet
46895,211946,Team Player
46895,211946,Germany
46895,211946,FC Hansa Rostock
46895,211946,German 3. Bundesliga
45159,211946,Team Player
45159,211946,Saves with Feet
45159,211946,Germany
45159,211946,FC Hansa Rostock
45159,211946,German 3. Bundesliga
95121,212230,Outside Foot Shot
95121,212230,Technical Dribbler
95121,212230,Finesse Shot
95121,212230,Portugal
95121,212230,SC Braga
95121,212230,Portuguese Liga ZON SAGRES
125748,212230,Technical Dribbler
125748,212230,Outside Foot Shot
125748,212230,Finesse Shot
125748,212230,Portugal
125748,212230,SC Braga
125748,212230,Portuguese Liga ZON SAGRES
41087,212230,Technical Dribbler
41087,212230,Outside Foot Shot
41087,212230,Finesse Shot
41087,212230,Portugal
41087,212230,SC Braga
41087,212230,Portuguese Liga ZON SAGRES
22833,212230,Outside Foot Shot
22833,212230,Technical Dribbler
22833,212230,Finesse Shot
22833,212230,Portugal
22833,212230,SC Braga
22833,212230,Portuguese Liga ZON SAGRES
113341,212230,Outside Foot Shot
113341,212230,Finesse Shot
113341,212230,Technical Dribbler
113341,212230,Portugal
113341,212230,SC Braga
113341,212230,Portuguese Liga ZON SAGRES
103635,212483,Gabon
103635,212483,Rodez Aveyron Football
103635,212483,French Ligue 2
27328,212483,Gabon
27328,212483,Rodez Aveyron Football
27328,212483,French Ligue 2
124779,212483,Gabon
124779,212483,Rodez Aveyron Football
124779,212483,French Ligue 2
77818,212483,Gabon
77818,212483,Rodez Aveyron Football
77818,212483,French Ligue 2
4297,212483,Gabon
4297,212483,Rodez Aveyron Football
4297,212483,French Ligue 2
133447,213007,Speed Dribbler
133447,213007,Saudi Arabia
133447,213007,Al Nassr
133447,213007,Saudi Abdul L. Jameel League
18430,213007,Speed Dribbler
18430,213007,Saudi Arabia
18430,213007,Al Nassr
18430,213007,Saudi Abdul L. Jameel League
131284,213007,Speed Dribbler
131284,213007,Saudi Arabia
131284,213007,Al Nassr
131284,213007,Saudi Abdul L. Jameel League
2091,213007,Speed Dribbler
2091,213007,Saudi Arabia
2091,213007,Al Nassr
2091,213007,Saudi Abdul L. Jameel League
54001,213007,Speed Dribbler
54001,213007,Saudi Arabia
54001,213007,Al Nassr
54001,213007,Saudi Abdul L. Jameel League
130192,214129,Colombia
130192,214129,Club Leon
130192,214129,Mexican Liga MX
124318,214129,Colombia
124318,214129,Club Leon
124318,214129,Mexican Liga MX
74091,214129,Colombia
74091,214129,Club Leon
74091,214129,Mexican Liga MX
59627,214129,Colombia
59627,214129,Club Leon
59627,214129,Mexican Liga MX
31385,214129,Colombia
31385,214129,Club Leon
31385,214129,Mexican Liga MX
77446,214606,Playmaker
77446,214606,Colombia
77446,214606,Boavista FC
77446,214606,Portuguese Liga ZON SAGRES
50053,214606,Playmaker
50053,214606,Colombia
50053,214606,Boavista FC
50053,214606,Portuguese Liga ZON SAGRES
88736,214606,Playmaker
88736,214606,Colombia
88736,214606,Boavista FC
88736,214606,Portuguese Liga ZON SAGRES
128303,214606,Playmaker
128303,214606,Colombia
128303,214606,Boavista FC
128303,214606,Portuguese Liga ZON SAGRES
125999,214606,Playmaker
125999,214606,Colombia
125999,214606,Boavista FC
125999,214606,Portuguese Liga ZON SAGRES
30601,214700,Chile
30601,214700,Union La Calera
30601,214700,Chilian Campeonato Nacional
91024,214700,Chile
91024,214700,Union La Calera
91024,214700,Chilian Campeonato Nacional
133769,214700,Chile
133769,214700,Union La Calera
133769,214700,Chilian Campeonato Nacional
53367,214700,Chile
53367,214700,Union La Calera
53367,214700,Chilian Campeonato Nacional
83110,214700,Chile
83110,214700,Union La Calera
83110,214700,Chilian Campeonato Nacional
136610,215383,Injury Prone
136610,215383,Senegal
136610,215383,FC Sochaux-Montbeliard
136610,215383,French Ligue 2
34901,215383,Injury Prone
34901,215383,Senegal
34901,215383,FC Sochaux-Montbeliard
34901,215383,French Ligue 2
51411,215383,Injury Prone
51411,215383,Senegal
51411,215383,FC Sochaux-Montbeliard
51411,215383,French Ligue 2
114741,215383,Injury Prone
114741,215383,Senegal
114741,215383,FC Sochaux-Montbeliard
114741,215383,French Ligue 2
128109,215383,Injury Prone
128109,215383,Senegal
128109,215383,FC Sochaux-Montbeliard
128109,215383,French Ligue 2
29846,215572,Team Player
29846,215572,Long Shot Taker
29846,215572,Spain
29846,215572,CD Tenerife
29846,215572,Spanish Segunda Division
68318,215572,Long Shot Taker
68318,215572,Team Player
68318,215572,Spain
68318,215572,CD Tenerife
68318,215572,Spanish Segunda Division
31228,215572,Team Player
31228,215572,Long Shot Taker
31228,215572,Spain
31228,215572,CD Tenerife
31228,215572,Spanish Segunda Division
13007,215572,Long Shot Taker
13007,215572,Team Player
13007,215572,Spain
13007,215572,CD Tenerife
13007,215572,Spanish Segunda Division
3029,215572,Team Player
3029,215572,Long Shot Taker
3029,215572,Spain
3029,215572,CD Tenerife
3029,215572,Spanish Segunda Division
49535,215650,Dives Into Tackles
49535,215650,Netherlands
49535,215650,KV Mechelen
49535,215650,Belgian Jupiler Pro League
118718,215650,Dives Into Tackles
118718,215650,Netherlands
118718,215650,KV Mechelen
118718,215650,Belgian Jupiler Pro League
110622,215650,Dives Into Tackles
110622,215650,Netherlands
110622,215650,KV Mechelen
110622,215650,Belgian Jupiler Pro League
10812,215650,Dives Into Tackles
10812,215650,Netherlands
10812,215650,KV Mechelen
10812,215650,Belgian Jupiler Pro League
69042,215650,Dives Into Tackles
69042,215650,Netherlands
69042,215650,KV Mechelen
69042,215650,Belgian Jupiler Pro League
75255,216191,Solid Player
75255,216191,Dives Into Tackles
75255,216191,Long Passer
75255,216191,Brazil
75255,216191,Vissel Kobe
75255,216191,Japanese J. League Division 1
117591,216191,Dives Into Tackles
117591,216191,Long Passer
117591,216191,Solid Player
117591,216191,Brazil
117591,216191,Vissel Kobe
117591,216191,Japanese J. League Division 1
132580,216191,Dives Into Tackles
132580,216191,Long Passer
132580,216191,Solid Player
132580,216191,Brazil
132580,216191,Vissel Kobe
132580,216191,Japanese J. League Division 1
65015,216191,Long Passer
65015,216191,Solid Player
65015,216191,Dives Into Tackles
65015,216191,Brazil
65015,216191,Vissel Kobe
65015,216191,Japanese J. League Division 1
66527,216191,Dives Into Tackles
66527,216191,Solid Player
66527,216191,Long Passer
66527,216191,Brazil
66527,216191,Vissel Kobe
66527,216191,Japanese J. League Division 1
4842,217620,Strength
4842,217620,Power Header
4842,217620,Long Passer
4842,217620,Senegal
4842,217620,Royal Antwerp FC
4842,217620,Belgian Jupiler Pro League
107231,217620,Strength
107231,217620,Power Header
107231,217620,Long Passer
107231,217620,Senegal
107231,217620,Royal Antwerp FC
107231,217620,Belgian Jupiler Pro League
18910,217620,Strength
18910,217620,Power Header
18910,217620,Long Passer
18910,217620,Senegal
18910,217620,Royal Antwerp FC
18910,217620,Belgian Jupiler Pro League
119600,217620,Strength
119600,217620,Long Passer
119600,217620,Power Header
119600,217620,Senegal
119600,217620,Royal Antwerp FC
119600,217620,Belgian Jupiler Pro League
76872,217620,Strength
76872,217620,Power Header
76872,217620,Long Passer
76872,217620,Senegal
76872,217620,Royal Antwerp FC
76872,217620,Belgian Jupiler Pro League
36274,219558,Speed Dribbler
36274,219558,Ghana
36274,219558,SK Brann
36274,219558,Norwegian Eliteserien
86751,219558,Speed Dribbler
86751,219558,Ghana
86751,219558,SK Brann
86751,219558,Norwegian Eliteserien
9950,219558,Speed Dribbler
9950,219558,Ghana
9950,219558,SK Brann
9950,219558,Norwegian Eliteserien
43880,219558,Speed Dribbler
43880,219558,Ghana
43880,219558,SK Brann
43880,219558,Norwegian Eliteserien
61529,219558,Speed Dribbler
61529,219558,Ghana
61529,219558,SK Brann
61529,219558,Norwegian Eliteserien
54790,219688,Argentina
54790,219688,Cadiz CF
54790,219688,Spain Primera Division
104146,219688,Argentina
104146,219688,Cadiz CF
104146,219688,Spain Primera Division
121587,219688,Argentina
121587,219688,Cadiz CF
121587,219688,Spain Primera Division
75005,219688,Argentina
75005,219688,Cadiz CF
75005,219688,Spain Primera Division
138134,219688,Argentina
138134,219688,Cadiz CF
138134,219688,Spain Primera Division
89357,220150,Peru
89357,220150,Deportivo Binacional
89357,220150,Peruvian Primera Division
99182,220150,Peru
99182,220150,Deportivo Binacional
99182,220150,Peruvian Primera Division
59192,220150,Peru
59192,220150,Deportivo Binacional
59192,220150,Peruvian Primera Division
66308,220150,Peru
66308,220150,Deportivo Binacional
66308,220150,Peruvian Primera Division
63868,220150,Peru
63868,220150,Deportivo Binacional
63868,220150,Peruvian Primera Division
130373,220355,Spain
130373,220355,RCD Mallorca
130373,220355,Spanish Segunda Division
70236,220355,Spain
70236,220355,RCD Mallorca
70236,220355,Spanish Segunda Division
21824,220355,Spain
21824,220355,RCD Mallorca
21824,220355,Spanish Segunda Division
107184,220355,Spain
107184,220355,RCD Mallorca
107184,220355,Spanish Segunda Division
62146,220355,Spain
62146,220355,RCD Mallorca
62146,220355,Spanish Segunda Division
84696,221619,Injury Prone
84696,221619,Argentina
84696,221619,Houston Dynamo
84696,221619,USA Major League Soccer
60659,221619,Injury Prone
60659,221619,Argentina
60659,221619,Houston Dynamo
60659,221619,USA Major League Soccer
49114,221619,Injury Prone
49114,221619,Argentina
49114,221619,Houston Dynamo
49114,221619,USA Major League Soccer
55468,221619,Injury Prone
55468,221619,Argentina
55468,221619,Houston Dynamo
55468,221619,USA Major League Soccer
89799,221619,Injury Prone
89799,221619,Argentina
89799,221619,Houston Dynamo
89799,221619,USA Major League Soccer
91883,222883,Speed Dribbler
91883,222883,Flair
91883,222883,Ivory Coast
91883,222883,Angers SCO
91883,222883,French Ligue 1
9609,222883,Speed Dribbler
9609,222883,Flair
9609,222883,Ivory Coast
9609,222883,Angers SCO
9609,222883,French Ligue 1
81684,222883,Flair
81684,222883,Speed Dribbler
81684,222883,Ivory Coast
81684,222883,Angers SCO
81684,222883,French Ligue 1
61836,222883,Flair
61836,222883,Speed Dribbler
61836,222883,Ivory Coast
61836,222883,Angers SCO
61836,222883,French Ligue 1
10525,222883,Flair
10525,222883,Speed Dribbler
10525,222883,Ivory Coast
10525,222883,Angers SCO
10525,222883,French Ligue 1
112189,223676,Austria
112189,223676,LASK Linz
112189,223676,Austrian Football Bundesliga
41484,223676,Austria
41484,223676,LASK Linz
41484,223676,Austrian Football Bundesliga
58414,223676,Austria
58414,223676,LASK Linz
58414,223676,Austrian Football Bundesliga
5600,223676,Austria
5600,223676,LASK Linz
5600,223676,Austrian Football Bundesliga
120984,223676,Austria
120984,223676,LASK Linz
120984,223676,Austrian Football Bundesliga
133736,223794,Injury Prone
133736,223794,Speed Dribbler
133736,223794,Technical Dribbler
133736,223794,Austria
133736,223794,SK Rapid Wien
133736,223794,Austrian Football Bundesliga
106724,223794,Speed Dribbler
106724,223794,Technical Dribbler
106724,223794,Injury Prone
106724,223794,Austria
106724,223794,SK Rapid Wien
106724,223794,Austrian Football Bundesliga
75607,223794,Speed Dribbler
75607,223794,Technical Dribbler
75607,223794,Injury Prone
75607,223794,Austria
75607,223794,SK Rapid Wien
75607,223794,Austrian Football Bundesliga
42710,223794,Technical Dribbler
42710,223794,Speed Dribbler
42710,223794,Injury Prone
42710,223794,Austria
42710,223794,SK Rapid Wien
42710,223794,Austrian Football Bundesliga
90898,223794,Injury Prone
90898,223794,Speed Dribbler
90898,223794,Technical Dribbler
90898,223794,Austria
90898,223794,SK Rapid Wien
90898,223794,Austrian Football Bundesliga
105555,223968,Rushes Out Of Goal
105555,223968,Serbia
105555,223968,Royal Excel Mouscron
105555,223968,Belgian Jupiler Pro League
78024,223968,Rushes Out Of Goal
78024,223968,Serbia
78024,223968,Royal Excel Mouscron
78024,223968,Belgian Jupiler Pro League
